date,text,label
2024-06-12,"although anecdotal evidence suggests that our wealth management competitors still see merit in the so-called '60/40 portfolio' (60% equities; 40% bonds; both benchmarked against traditional market weight indices), we see none whatsoever. we see no merit in fiat currencies or bonds issued by heavily indebted sovereigns that have no realistic way out of their current debt predicament other than via an explicit and highly repressive policy of state-sanctioned inflationism. conversely, we see huge merit in the stateless, creditless, apolitical opportunities represented by the likes of gold and silver and sensibly priced commodities companies – and we are invested accordingly.",2
2024-06-11,"stock market built on seismic fault article:pay now or pay later. but pay you must... what issue can stocks no longer ignore? asks brian maher at the daily reckoning. ten-year treasury notes. the 10-year treasury note yielded 3.92% at year's onset. last week the 10-year treasury note yielded 4.55% – a 63-basis point leap. jim rickards labels such a bond yield effervescence an ""earthquake"". and the seismometers on wall street are reporting tectonic activity. bloomberg's jan-patrick barnert: ""while stocks were mostly ignoring a rise in bond yields since mid-may it seems that...stocks can't ignore the issue any longer."" adds bloomberg: ""higher yields are starting to hit stocks."" for years the stock market and the economy rose upon a san andreas fault of artificially low interest rates. artificially low rates have kept the $100 trillion edifice of public and private debt standing. this architectural atrocity stretches thousands of feet into the sky – yet only inches into the earth. that is, it has been all high-rise and no foundation. it has been all height and no depth. the thing risks a great heaping down as rates shove higher. this is the peril of erecting misproportioned structures upon a deeply unstable fault line. and vast tectonic energies, vast potential energies, are mounting and mounting.",1
2024-06-11,"reports fox business: ""new research published by baringa, a global consultancy firm, found that companies that refinance between this year and 2030 will pay an additional $381 billion in interest costs due to elevated borrowing rates. this amounts to the largest single increase in debt-related costs and the highest cumulative interest payment total ever faced by us companies. ""the largest expense is expected to occur in 2024, with more than $3 trillion in loans and bonds set to mature this year. companies refinancing that debt will likely pay $76 billion more in interest this year than they did under lower interest rates, according to baringa, which analyzed factset data."" in conclusion: ""it's tempting to look at plateauing interest rates and conclude that the worst is behind us, but that's simply not true,"" said cindra maharaj, partner in baringa's financial services practice. ""in fact, us businesses and the wider economy are just beginning to experience the painful effects of a serious hangover from the rapid escalation in interest rates that will last for several years to come."" the united states government confronts an identical fix. the congressional budget office projects 2025 net interest expenses will scale $951 billion. from 2025-2034 the same congressional budget office divines annual $1.2 trillion net interest expenses...for a combined $12.4 trillion. we add that the congressional budget office forecasts no recession.",1
2024-06-11,"it further forecasts habitually expanding tax receipts. what if recession comes hammering down? what if tax receipts do not expand in the forecast fashion? then net interest expenses will bulge greater yet. and the central difficulty multiplies – deeper into the pit goes the government of the united states. that is, deeper into the pit go the citizens this preposterous organization purports to serve. for they are thrown upon the hook. the burden of payment is thrust upon them. as we have argued before: government lacks all resources. before government can ladle out one meager dollar for guns, for butter, for bread, for circuses...it must first pluck it up from private pockets – directly or indirectly. that is, directly through taxes or indirectly through credit – borrowing. that is, through taxes or taxes. the borrowed dollar must be repaid...with interest into the bargain. thus the dollar borrowed is merely a delayed plucking, a plucking at one remove. it is a plucking nonetheless. it represents a future plucking of the taxpayer's pocket. it is in one sense a greater plucking owing to the interest. it is he who services the interest. it is he who absorbs the fleecing. and we hazard he is in for an extended fleecing. we do not believe elevated rates are a transience. michael hartnett is bank of america's chief investment strategist.",1
2024-06-11,"from whom: ""the lower inflation of the last 40 years that sent interest rates down and stock market valuations higher has reached a turning point. we believe we are at a secular turning point for both inflation and interest rates. ""we believe 2020 likely marked a secular low point for inflation and interest rates...due to a reversal of deflationary secular factors, fiscal excess and an explosive cyclical reopening of the global economy creating excess demand for goods, services and labor."" and if you invest money in the stock market? you confront a vastly extended lean season. market history has witnessed eight major cycles dating to 1871. investors grabbed the greatest gains – nearly all of them – in four cycles of the eight. investors handed over their gains in the others. the silent thief of inflation pickpocketed them. importantly: the bulking majority of market gains across these cycles were harvested during disinflationary cycles – not inflationary cycles. what if hartnett is correct? what if the 40-year cycle of declining inflation and declining interest rates is ending? it would suggest rough going for stocks during the coming years...as the cycle swings from disinflation...to inflation. at present valuations, stocks could shed 50% or more of last decade's gains. by some estimates, your odds of losing money in the stock market approach 100% – odds that make the bravest fellow quail. what if we train our binoculars on the farthest horizon...20 years out?",1
2024-06-11,"michael carr instructs technical analysis at new york institute of finance. says he: ""starting from this level, stocks are likely to disappoint over the next 20 years."" twenty years? that is correct: ""when the p/e ratio is near all-time highs, as it is now, the s&p 500 delivers annual returns averaging about 5% over the next 20 years. when the p/e ratio is near all-time lows, returns are about three times higher, averaging 15.4% a year over the next 20 years."" yet as we are fond to say: climate is what you can expect. weather is what you actually get. even the harshest bear market has its joys, as even the harshest winter has its thaws. we expect not a fantastic tempest but a protracted malaise – a long season of dreary drizzle, of false starts and false dawns. this time is different, say wall street's drummers. it always is. yet if a hangover exists in direct proportion to the binge that produced it...investors may be down for the following decade...or two...",1
2024-06-10,"hyperinflation or deflation? or, rome vs. usa '24 article:fiat currency crash bad for wealth and power... this contrarian sees a strong consensus around the notion that hyperinflation is the inevitable end-game of nation-states/central banks issuing fiat currencies, writes charles hugh smith in addison wiggin's daily reckoning. fiat means currencies that are not restrained by being pegged to tangible assets such as gold reserves. so the temptation to issue more currency (via ""printing"" or borrowing new currency into existence by selling sovereign bonds) becomes irresistible to politicians and central bankers alike as the means to mollify every constituency, from elites to the military to commoners dependent on state-funded bread and circuses. this unrestrained creation of new money far in excess of the expansion of goods and services (ie, the real economy) devalues the currency, as ""all the new money chases too few goods and services."" gresham's law kicks in – bad money drives good money out of circulation – as precious metals, fine art, gemstones, etc. are hoarded and the depreciating currency is spent as fast as possible before its purchasing power declines even further. the cantillon effect also kicks in: those closest to the spigot of new money get first dibs on converting the depreciating currency into tangible goods, leaving the non-elites to sweep up the ""trickle-down"" shreds left as the currency loses purchasing power daily.",0
2024-06-10,"the consensus holds that there is no way to stop this decay of purchasing power to near-zero – ie, hyperinflation – once it starts. as in a greek tragedy, the fatal flaw of the protagonist – in this case, fiat currency – leads inevitably to its destruction. in the real world, things having to do with money tend to occur because they benefit powerful interests. this leads us to ask of hyperinflation cui bono, to whose benefit? exactly which powerful interests benefit when a currency's purchasing power plummets to near-zero? the idea here is that there will be pushback if it doesn't benefit the wealthy and powerful. so either hyperinflation somehow benefits the wealthy and powerful, or it escapes their control and wipes them out along with the powerless commoners. that raises the question: didn't the wealthy and powerful see what was coming and couldn't they have reversed the policies generating hyperinflation? if not, why not? there are a couple of different threads to follow here. one is that capital is what matters to the wealthy and powerful because they own the vast majority of it while credit is what matters to the poor, as credit is their only way to acquire a bit of capital to invest in their own enterprise/household. the poor owe debt, the wealthy own debt: debt (such as a home mortgage) is an asset to the wealthy, who buy the loan for its income stream, while debt is a liability to the commoners that must be serviced out of their earned income.",0
2024-06-10,"if wages rise in parallel with high rates of inflation, those who owe debt find their burdens lightened as their mortgage payment remains fixed while their income rises with inflation. imagine how cheering it is when one finds a once-onerous $200,000 mortgage can now be paid off with a month's salary due to hyperinflation. on the flip side, the wealthy and powerful who own the debt are less delighted, as the purchasing power of the currency used to pay off the mortgage has diminished, effectively robbing them of most of the value of their original purchase of the mortgage. where the $200,000 they paid for the mortgage could have bought two nice luxury vehicles, the $200,000 they now receive in full payment can barely buy a used clunker. this raises an interesting question: why on earth would the wealthy and powerful let hyperinflation destroy the value of all their debt-based assets and income streams? isn't that completely counter to their interests? if so, why would they let that happen? at this juncture it's important to draw a distinction between ancient examples of hyperinflation and the present-day economy. in the declining era of the roman empire, the government drastically reduced the silver content in the coinage to generate the illusion that everyone was still being paid in full with only a fraction of the silver contained in old coinage.",0
2024-06-10,"this artifice was quickly uncovered, and old coinage disappeared from circulation due to hoarding and inflation caused prices and wages to soar. the difference is back then, the poor owned virtually nothing. today, the poor ""own"" debt service: they owe interest and principal on the vast quantities of debt owned by the wealthy, who will lose out when the values of their debt-based assets crash to near-zero in hyperinflation. hyperinflation is incredibly beneficial to debtors with earned income and incredibly destructive to those who own the debt being wiped out. this leads to a second thread: the wealthy shift their wealth overseas as inflation picks up and wait for the hyperinflationary storm to wipe out the value of literally everything in their home economy, at which point they return, foreign cash in hand, to scoop up all the best assets at fire-sale prices. this certainly works on small developing-world economies, but it doesn't work in large economies such as the us' with $156 trillion in assets to convert into other nation's currencies and assets. in large economies, the wealth of powerful elites is generated by a functioning economy that produces goods and services and maintains a stable currency. buying a castle and some gold overseas is not a replacement for productive capital that generates income and capital gains.",0
2024-06-10,"wiping out the value of the nation's currency also destroys its value as a reserve currency and in global trade, two additional disasters the wealthy and powerful would seek to avoid at all costs. if we tot up the winners and losers of hyperinflation, the commoners who owe debt win as long as wages rise with inflation, while the wealthy and powerful lose out. given the vast asymmetry of wealth and power, do you really think this is going to happen? what seems more likely because it serves the interests of the wealthy and powerful is interest rates on sovereign bonds soar, enabling the wealthy who sold off all their risk assets such as stocks and commercial real estate to earn a healthy, low-risk return in treasuries. the central bank is ordered to stop ""printing money"" and the government cuts spending across the board, leading to howls of outrage but since the interests of the wealthy and powerful are at stake, too bad, suck it up, kids, everyone takes a cut. risk assets deflate, the purchasing power of the commoners' debt service stabilizes and the ensuing deflation only hurts those who didn't bail out of speculative risk assets at the top and stash the cash in short-term treasuries. then, when rates max out, the smart money shifts capital into long-term sovereign bonds and waits for the deflation to send risk asset prices to the basement. then the long-term bonds can be liquidated for cash, and the deflated assets scooped up at fire-sale prices.",0
2024-06-10,"if we ask cui bono, which scenario is more likely: hyperinflation or a deflationary crushing of risk assets and soaring interest rates? yes, a bunch of zombie/marginal borrowers will default, and those holding the debt will be wiped out, but all that is foreseeable and can be remedied by selling when everyone is bullish on real estate and risk assets. as for the commoners, deflating prices increase the purchasing power of their wages. those with little or no debt will benefit from deflation, as their wages will go further and they'll finally be able to afford risk assets once prices return to pre-bubble levels. as for interest rates, we all paid 12% mortgages in the early 1980s and life went on because the loans were modest in size compared with today's bloated everything bubble. other than china, it doesn't appear that global money supply is going parabolic. and as this chart indicates, inflation is tolerated as long as it's stretched over a century and wages rise along with prices. when predicting the future, we're best served by following what benefits the wealthy and powerful, as that is the likeliest outcome. is hyperinflation a ""solution""? not to the wealthy and powerful.",0
2024-06-07,"barbarous gold is back article:no one wants a gold standard again. but... elites are extremely hostile to the idea that gold should have any role whatsoever in the monetary system, says jim rickards in the daily reckoning. to them, gold is truly a barbarous relic, as john maynard keynes was supposed to have said. you might as well propose bringing back the horse and buggy. except keynes never said gold was a barbarous relic. what he did say was more interesting. in his 1924 book monetary reform, keynes in fact wrote, ""the gold standard is already a barbarous relic."" keynes was discussing not gold, but the gold standard. there might not seem to be a difference, but there is. in the 1924 context, he was right. the classical gold standard ended in 1914 with the outbreak of wwi. to pay for the war, combatants printed massive amounts of money. after the war many wanted to return to the prewar gold standard. in 1925, for example, the british exchequer was winston churchill. he wanted to return to the old gold price, ignoring the fact that the wartime money printing demanded a much higher gold price. he in effect overvalued the pound. keynes told churchill this would be a deflationary disaster. if britain was to go back on a gold standard, it would have to set the gold price higher. but churchill ignored his advice. the result was massive deflation and depression in great britain, years before depression struck the rest of the world.",1
2024-06-07,"the notoriously flawed gold exchange standard that prevailed until 1939 should never have been adopted, and should have been eliminated before wwii did the job. these days, there isn't a central bank in the world that wants to go back to a gold standard (though many are hoarding gold themselves). but that's not the point. the question is whether they will have to. i've had conversations with several federal reserve bank presidents. when you ask them point-blank, ""is there a theoretical limit to the fed's balance sheet?"" they say no. they say there are policy reasons to make it higher or lower, but that there's no limit to the amount of money you can print. that's completely wrong. that's what they say; that's how they think; and that's how they act. but in their heart of hearts, some people at the fed know it's wrong. luckily, people can vote with their feet. i always tell people who say we're not on the gold standard that, in a way, we are. you can put yourself on a personal gold standard just by buying gold. in other words, if you think that the value of paper money will be in some jeopardy, or confidence in paper money may be lost, one way to protect yourself is by buying gold. and there's nothing stopping you. the typical response is, ""what's the point of owning gold? they're just going to confiscate it, like roosevelt did in 1933."" i find that extremely unlikely. in 1933, we'd just come through four years of the great depression, and roosevelt was new in office.",1
2024-06-07,"people talk about the first hundred days, but he closed the banks right after he was sworn in. and he confiscated gold only a few weeks later. and it wasn't as if eliot ness was going door to door, breaking into your house and taking gold. they wanted to get a small number of people who had 400-ounce bars in bank vaults. and they got those people because they were able to close the banks and use them as intermediaries to confiscate that gold. but now, gold is far more dispersed, and there's far less trust in government. if the government tried to confiscate gold today, there would be various forms of resistance. the government knows this. so they wouldn't issue that order, because they know it couldn't be enforced, and it might cause various kinds of civil disobedience or pushback. as long as you can own gold, you can put yourself on your own gold standard by converting paper money to gold. i recommend you do that. i'm not suggesting you convert all your dollars to gold. not at all. but i do recommend having 10% of your investable assets in gold for the conservative investor, and maybe 20% for the aggressive investor – no more than that. those are very high allocations relative to what people have. most people own no gold. if demand spiked suddenly, there's not enough gold in the world – at current prices – to satisfy that demand. gold prices would have to rise dramatically to bring them in line with demand.",1
2024-06-07,"if some scenarios play out, you are going to see the price of gold rocket to the moon. and it may happen in a very short time. you shouldn't expect a steady, gradual increase. gold may to drift along sideways, going nowhere for a period. then you'll see a spike, then another spike and then a super-spike. it could happen within months. at that point, gold becomes a major force. ultimately i expect gold to reach $15,000 an ounce or more. that figure isn't made up. i didn't come up with it to be provocative. it's a product of the actual math. they're the numbers you get when you simply divide the money supply by the amount of gold in the market. under some scenarios, gold could even reach $27,000. there are many variables in play. when the super-spike happens, you're going to have two americas. you're going to have one america that was not prepared. paper savings will be wiped out; 401(k)s will be devalued; pensions, insurance and annuities will be devalued through inflation. that's because it's not just the price of gold going up. it's the dollar going down. gold is just an indicator. it's like taking the temperature of a patient with a fever and blaming it on the thermometer when it reads 104. the thermometer's not to blame for the fever; it's just telling you what's going on. likewise, the price of gold isn't an economic object or aim in itself; it's a price signal. it tells you what's going on in the economy.",1
2024-06-07,"and gold at the levels i'm talking about would mean that you've now verged into hyperinflation, or something close to it, because nothing happens in isolation. once expectations shift toward inflation, which is happening, it can be dramatic. though the rate of inflation has reduced since peaking in june 2022, inflation's not going away. people are now beginning to sense that. still, central banks will never voluntarily return to a gold standard. but if gold is such a barbarous relic, if gold has no role in the monetary system, if gold is a ""stupid"" investment, then why are the russians and chinese, among others, stockpiling gold hand over fist? are they stupid? well, i've spoken with many of them and i can assure you they're not stupid. but if there's a run on paper currencies (which is entirely possible) or borderline hyperinflation (also possible), central banks may have to go to a gold standard. not because they want to, but because they find it necessary to calm the markets. i suggest you buy your gold at current levels – around $2360 – and ride the wave up to much higher levels. it'll protect your wealth in the days ahead. like every market, it will fluctuate. nothing goes up in a straight line. but you want to focus on the longer-term picture. and it looks very bright for gold. so i invite you to go on your own personal gold standard. one day, the rest of the world may join you.",1
2024-06-06,"silver: the good, the bad and the ugly article:energy, war and ai bag a few dollars more from 'commodities supercycle'... remember the commodities supercycle? asks adrian ash in this note sent to bullionvault users in monday's weekly update email. back in the early 2000s, and thrashing around for a hot new trend to sell to investors as the dotcom bubble crashed and burned, investment banks and brokerages latched onto raw materials. because, with the internet investing boom plunging from bust to dust, maybe real stuff dug out of the ground was going to take over... ...limited in supply in the just the way that computer code and new issues of tech-stock shares were not. well, here we are again. buy raw materials. the earth isn't making gold, silver, copper or nickel anymore. geopolitics and war are pushing demand for those metals higher. and the us nasdaq 100 index of tech stocks has only been this expensive once before in terms of commodities prices... ...back at – gasp! – the very top of the tech stock bubble. rewind to the early 2000s, and the idea of a commodities supercycle took off as the us-uk invasion of iraq sent crude oil higher, sucking in speculative money fleeing the collapse of the nasdaq, uk techmark and germany's neuer markt. commodities then flew as china became the no.1 consumer of everything from crude oil to concrete to copper.",0
2024-06-06,"and while the western world's 'global' financial crisis did the heavy lifting in taking gold prices 7 times higher between 2001 and 2011, it was the idea of china covering itself in solar panels which drove silver prices back up to 1980's all-time silver top at $50 per troy ounce. this time around, goldman sachs has (of course) been out of the blocks early in talking up the return of the supercycle, starting in spring last year. after all, the us investment bank was home to the marketing team which gave the world the brics acronym in 2001... ...a promotional gimmick that has since broken out of powerpoint sales-decks to become a political gimmick with its own annual summit. for promoting the commodity supercycle part 2, the mainstream media has now really latched on in 2024, along with major mining companies and even government bean-counters. and while gold dominates the headlines in our little corner of the natural resources markets, it is actually silver...the far more useful precious metal industrially...which has shone brightest this spring. since the end of february, in fact, silver has outperformed pretty much every other hot-hot investment trend you can name... ...rising almost 40% in dollar, sterling and euro terms in just 13 weeks. our chart tracks the price of silver and a bunch of other assets. just for fun, we've priced everything in terms of the euro, too.",0
2024-06-06,"rebased to 1st march, the chart enables us to compare the relative gains across this clutch of go-go investments. and, as you can see, silver blew past gold and bitcoin... ...outperforming green energy, military manufacturing and even artificial intelligence in the 3 months ending last friday, the end of may. danish windpower giant ørsted (cph: orsted) gained a nice but unexciting 8% in euro terms; us defence giant raytheon (nyse: rtx) leapt by nearly 20%, outpacing its rival lockheed martin (nyse: lmt) three-fold; nvidia (nasdaq: nvda) rose 38% as the world went gaga over the 'artificial intelligence' chipmaker's earnings and outlook. why highlight those 3 stocks? it's because they are leaders in their fields. and those fields...of energy, military conflict and ai...now dominate today's headlines, outlook and long-term spending plans. for policymakers (and i suspect for most other folk too) these boom industries feel like the good, the bad and the ugly of tomorrow arriving uninvited today. switching to green energy is clearly better than choking on the fumes humanity has spewed out since prehistory. renewable's promise of a sustainable future clearly contrasts with throwing money at wanting or preparing for war, whether in attack or defence. artificial intelligence meantime remains a pandora's box, offering to fix untold problems while delegating ever-more power over our daily lives to a 'computer says no!' dystopia.",0
2024-06-06,"whether you like them or not, these bandwagons will keep on rolling, and silver is vital to each of them. on top of silver's key role in solar power, mostly that's because any object you can name with an on/off switch is certain to contain a little or more of the 'indispensable' metal. copper also figures very heavily in today's 3 boom industries of green energy, defence and ai, needed for wiring together all those silver-based solar panels and electrical switches. the base metal stole the financial-news headlines in april and early may as it shot up to new all-time record highs, driven by chatter and forecasts of relentless shortages ahead. ""existing mines and projects under construction,"" gasps cnbc, ""will meet only 80% of copper needs by 2030, according to the international energy agency."" ""six new large mines need to come online every year by 2050 to meet global copper demand,"" adds a mining mechanic, ""but the problem is it takes about 20 years between discovering a new copper mineral deposit and getting a permit to build a mine. none of this takes into consideration the upgrades to the electrical infrastructure needed to 'electrify' the world by 2050."" so in short, he concludes, ""electrifying the world by 2050 is a politician's pipe dream that will never happen."" hence the recent surge in copper prices, driven by talk of structural and unfixable market deficits between supply and demand in the decades ahead.",0
2024-06-06,"short term, however, the apparent shortage of copper supplies suddenly seems to have got fixed last week. chinese warehouse stockpiles of copper...sometimes known as the metal 'with a phd in economics' thanks to its use across construction and industry worldwide...rose to 322,000 tonnes according to data from the shanghai futures exchange. that's almost 3 times the average may level of the past 5 years... maybe those new record-high prices lent a hand in fixing the 'shortage' of supply? similarly for silver, ""ample above-ground stocks remain the key challenge to prices,"" said specialist consultancy metals focus when its latest supply-and-demand data was launched with april's publication of the world silver survey 2024 from the mining industry-backed silver institute in washington. yes, silver’s supply/demand conditions ""are expected to enjoy another strong year in 2024,"" metals focus says, thanks to ""robust gains from [solar] applications and a decent performance in other segments [taking] industrial demand to a new all-time record.",0
2024-06-06,"but even as silver's market deficit widens 17% year-on-year on metals focus' estimate, reaching the second highest on their data series, stockpiles of silver bullion in london and exchange-registered vaults (mostly in the us and china) amounted to nearly 15 months of global supply at the end of 2023, ""and there are bullion inventories also held elsewhere. ""this is likely to prevent a physical squeeze from emerging in the short-term"" even as new mine output lags demand by a near-record level. as for crude oil, the opec+ cartel of producer nations, ""under the leadership of saudi arabia, has tried to push global oil prices towards $100 a barrel,"" says long-time energy correspondent javier blas at bloomberg. ""now it appears it's reversing course,"" giving up its quest for the return of $100 oil as global demand falters but supplies do not in the face of that 'impossible' electrification. simply put, this new commodities supercycle – if it turns out to deserve the name – is very different from the early 2000s' version. crude oil won't figure. nor can china shoulder the bulk of new demand. its economic growth is very much lower today than 2 decades ago, not least because two-decades-and-more of massive infrastructure, real estate and factory building are now behind it, leaving a threat of over-capacity, saturation and falling prices.",0
2024-06-06,"but what coal was to the first industrial revolution and oil was to the 20th century, silver and copper are to today's big boom industries of green technology, artificial intelligence and defence. and driven by these long-term prospects, short-term speculation in silver has skyrocketed. why else do you think the price of silver jumped 40% in just 13 weeks? as the green line shows, bullish betting on comex silver futures and options has jumped to the highest levels in 2 years this spring, surging at the fastest 3-month pace since mid-2019. trading volumes in shanghai silver futures meanwhile leapt tenfold in mid-may from the same period in february... ...helping push prices on the shanghai gold exchange to a record premium over london quotes of almost $4 per troy ounce. longer term, of course, demand and supply for silver itself will be what matters. but tick-by-tick, the supply and demand for leveraged betting credit usually counts far more. put another way...and with sentiment fuelled by the latest news and views around the good, the bad and the ugly of our 21st century boom industries...""institutional investment will remain the dominant price driver,"" says metals focus.",0
2024-06-06,"that's why they expect ""any price weakness to be short-lived, given that the fed is still expected to start monetary loosening later this year, albeit at a slower pace than previous expected. ""we expect precious metals investor interest will be healthy in the second half of the year, which will ultimately be positive for the silver price."" so will silver's deep market deficits. but more because of investor sentiment towards that fact than via any immediate tightening of supply for industrial users.",0
2024-06-06,"swap meme stocks for solar article:roaring kitty can keep gme... all hell broke loose on the new york stock exchange early monday morning as traders slammed shares of berkshire hathaway, opting instead to gobble up gamestop calls as meme madness returned to the markets with a vengeance, writes greg guenther in addison wiggin's daily reckoning. okay, that story's not exactly true. but you have to admit this would be one of the most hilarious (and irrational) market narratives of all time. imagine investors cratering uncle warren's berkshire hathaway by more than 99% to follow a massive gamestop squeeze. insanity! in reality, a glitch at the nyse early monday morning incorrectly showed berkshire hathaway and a few other high-profile stocks almost completely wiped out, which just so happened to occur right as shares of gamestop were halted for volatility following a sunday night stunt courtesy of none other than roaring kitty – the gamestop trader who sparked the first meme stock rallies way back in 2020-2021. this time around, roaring kitty posted a screenshot of his gamestop portfolio reportedly worth more than $100 million. of course, it's impossible to say whether the screenshot shows his actual holdings. but that didn't stop the meme stock crew from pouncing on shares late sunday night using robinhood's 24-hour trading feature. by monday morning's premarket session, the stock had nearly doubled. but the momentum failed to carry beyond the first couple minutes of trade.",0
2024-06-06,"gme opened above $40 and immediately started to sink. by midday, it was up ""only"" 30% – well off its early morning highs. it closed the trading day up only 21%. these fast gains are impressive when viewed out of context. but if we dig a little deeper, we see a chart that's turning into a complete mess. not only is gme exhausted following the sunday night pump, but it's also reversed well below those mid-may highs that briefly shot the stock toward $65. it's beginning to look as if this echo bubble is already running out of juice. less than a month ago, roaring kitty was able to send gme rocketing nearly 175% in just two trading days by posting a couple of memes on his twitter/x account. now, he's starting to look like the boy who cried wolf as gme shares fail to build on their weekend momentum. don't worry – he'll book his profits (another screenshot posted monday evening claims he's still ""all in""). so, what about the folks who blindly followed his lead? i don't think they'll be too happy as they hang on for dear life this week. the trouble with these emotional trades is that we all remember the huge move that catapulted gme to outrageous heights during the first meme stock days of early 2021. fast forward more than three years, and you'll find desperate traders would do anything to get another shot at those epic squeezes. but lightning rarely strikes twice. instead, we'll have to settle for these little echo booms and busts.",0
2024-06-06,"in fact, some of the other big tech rallies look like they could use a break as the calendar flips to june. a few semiconductors not named nvda are starting to get wobbly. we also had the salesforce inc. (crm) earnings debacle that ripped through the entire industry on friday and caused some serious intraday volatility in tech. all the cloud computing stocks took a hit, along with semis and mega-caps. and don't even get me started on some of these stalled-out growth names. cathie wood's ark innovation etf (arkk) rolled over in early april and never recovered. it's now down 17% year-to-date. bottom line: with the hot summer vacation days quickly approaching and so many overextended stocks starting to settle down, it doesn't feel like a great time to rally the retail trading troops behind a short squeeze. instead of playing meme-stock roulette, i'm more inclined to dig for fresh breakouts among the stocks and sectors that are flying under the radar right now. a funny thing happens when a down-and-out stock starts to break out. first, no one believes it. they assume the move is nothing but a dead cat bounce. the news hasn't flipped yet, and everything you hear about the company/sector will be indifferent or bearish. but as the breakouts expand, you'll begin to hear some bullish whispers. if the good vibes spread to the entire sector, those whispers will begin to attract more attention. that's exactly what's starting to happen with solar stocks.",0
2024-06-06,"no one wanted anything to do with the solar names during the first quarter. the invesco solar etf (tan) was nearly chopped in half in 2023, and most of the most visible companies in the sector were limping into the new year at or near multi-year lows. some of these stocks were still catching analyst downgrades as recently as january. at the time, the reasons to avoid these stocks made total sense: prices were up, installations were down, and high interest rates were crushing demand. but that was before first solar inc. (flsr) broke out. fslr suddenly launched higher in mid-may, jumping above $200 for the first time in nine months and sparking a rally that would push shares up 40% in just two weeks. all of a sudden, a stock no one wanted to own was quickly becoming one of the top momentum movers on the market... you can probably guess what happened next. the solar story quickly began to change. first, there was chatter about how biden's proposed china tariffs would offer a boost to the sector. then, analysts began touting solar as an important piece of the artificial intelligence energy puzzle. in fact, ubs just highlighted fslr as ""an overlooked, direct beneficiary of increasing ai-driven electricity demand."" now, we're seeing other stocks in and around the sector beginning to firm up. and flsr hasn't given back a penny of its initial breakout, either.",0
2024-06-06,"the stock continues to consolidate right at the top of its range, which just so happens to be in the neighborhood of its all-time highs from early 2008. turning to the etf, we can see tan has been building a base for almost a year. it's now in the early stages of breaking out. and if fslr is any indication, we'll see new 52-week highs from tan soon enough (we own calls over at the trading desk, by the way). it's still early in this solar narrative flip. if these stocks can power through the summer chop, we could be looking at a new leading momentum sector heading into the third quarter. forget about the fizzling meme stocks – and don't sleep on solar!",0
2024-06-05,"yield curve inversion: it's the steepener that hurts article:still inverted, the yield curve is in countdown mode... my daughter, who is taking an increasing interest in the economy now that she's out of school, working and trying to fund her artistic endeavors, mentioned an article she read about the economy, writes gary tanashian in his notes from the rabbit hole. the article stated that despite an inverted yield curve, the economy is improbably holding up. at this point dad, the guy who never misses an opportunity to bore people to death with economy/market talk in real life, sprang into lecture mode. sensing her interest, i went further and marked up this graph from the st. louis fed and texted it to her while we were talking. i explained what i have bludgeoned you about when i see too much 'inverted yield curve means recession coming!' b/s in the media. it's not the inversion, it's the subsequent steepening that runs with an economy decelerating into recession. this graph proves it absolutely, at least when taking a quant of history. the shaded areas are recessions, dutifully following inversions but corresponding with steepeners. our theme for the last many months (after it hit me over the head that, duh, it's a terribly divisive election year) has been that the administration in power will do what it can to stay in power.",1
2024-06-05,"that includes funding of pet projects in the green energy space, the semi chips act, rigging the gses with false (non-market driven) interest rates, heretofore robust government hiring (april being the first muted reading in many months of our tracking) and whatever else they can employ to keep up economic appearances. the extended inversion shown above holds well to that script. it remains inverted, which is the product of a goldilocks flattener. the timing could well be that this extended inversion will persist through the election. as i told my daughter, it (a steepener) is coming but there is no time limit on how long an inversion can persist. that is why it is not good to listen to media eyeball and eardrum harvesting when it blares about ""inversion!"" those blow horns first began sounding back in 2022. but it's coming.",1
2024-06-04,"western gold investing sentiment hits 11-month high article:gold and silver bullion investment holdings hit fresh record value... gold investing sentiment among western economies rose again in may, reaching its strongest in 11 months on world-leading marketplace bullionvault as the precious metal extended its run of new record prices in us dollar terms, writes adrian ash, director of research. profit-taking on existing gold bullion investments eased back for the second month running. the number of new users choosing to buy precious metals for the first time was more than 50% above its prior 12-month average. so having seized the gains offered by central banks and chinese investors driving bullion prices up to new record highs, western profit-taking in gold looks to be nearing exhaustion. new interest in buying physical gold – securely vaulted, insured and ready for instant sale in the form of large, low-cost gold bullion bars – has meanwhile rebounded as 2024's packed election schedule adds domestic uncertainty to global tensions and conflict. may 2024 saw bullion investing prices flatline at april's new record gold highs in uk pound and euro terms, holding at £1862 and €2175 per troy ounce. but priced in the us dollar, the 'safe haven' precious metal rose 1.7% to set its 3rd new month-average high in a row at $2352.",0
